Downloaded from wid.world on 16-05-2024 at 19:27:51
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3214
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3332
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3309
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3403
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3452
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3363
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3408
Alaska;"sptinc_p90p100_z_US-AK
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3514
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3886
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3854
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3997
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.3976
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3968
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4121
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4323
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4411
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4436
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4561
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4613
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.44
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4306
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4411
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4782
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5086
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5041
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4859
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4661
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4714
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4894
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4913
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4975
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4868
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4838
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4917
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.491
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5106
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5082
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3833
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3836
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3901
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.3879
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3965
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4016
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4029
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.397
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4101
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4073
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4112
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4037
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4146
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4142
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4209
